File_ID,File_Path_Origin,File_Size,File_Date,File_Path_Destination,File_Destination_Size
453,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13754-INFO-EMP-LINKEDIN-FR-1632460128.html,286.4 KB,2023-04-07 14:29:46.826528,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13754-INFO-EMP-LINKEDIN-FR-1632460128.html,286.4 KB
454,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13791-INFO-EMP-LINKEDIN-FR-1468925298.html,420.9 KB,2023-04-07 14:29:46.827354,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13791-INFO-EMP-LINKEDIN-FR-1468925298.html,420.9 KB
455,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13741-AVIS-SOC-GLASSDOOR-E1132227_P2.html,641.4 KB,2023-04-07 14:29:46.828224,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13741-AVIS-SOC-GLASSDOOR-E1132227_P2.html,641.4 KB
456,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13711-INFO-EMP-LINKEDIN-FR-1573149650.html,384.8 KB,2023-04-07 14:29:46.829094,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13711-INFO-EMP-LINKEDIN-FR-1573149650.html,384.8 KB
457,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13655-INFO-EMP-LINKEDIN-FR-1583070005.html,363.4 KB,2023-04-07 14:29:46.829892,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13655-INFO-EMP-LINKEDIN-FR-1583070005.html,363.4 KB
458,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13721-INFO-EMP-LINKEDIN-FR-1618418909.html,87.3 KB,2023-04-07 14:29:46.830724,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13721-INFO-EMP-LINKEDIN-FR-1618418909.html,87.3 KB
459,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13547-INFO-EMP-LINKEDIN-FR-1519694389.html,327.8 KB,2023-04-07 14:29:46.831544,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13547-INFO-EMP-LINKEDIN-FR-1519694389.html,327.8 KB
460,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13667-INFO-EMP-LINKEDIN-FR-1564431807.html,124.6 KB,2023-04-07 14:29:46.832389,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13667-INFO-EMP-LINKEDIN-FR-1564431807.html,124.6 KB
461,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13686-INFO-EMP-LINKEDIN-FR-1639152129.html,135.1 KB,2023-04-07 14:29:46.833284,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13686-INFO-EMP-LINKEDIN-FR-1639152129.html,135.1 KB
462,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13646-AVIS-SOC-GLASSDOOR-E3489_P2.html,662.1 KB,2023-04-07 14:29:46.834203,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13646-AVIS-SOC-GLASSDOOR-E3489_P2.html,662.1 KB
463,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13650-INFO-SOC-GLASSDOOR-E809243_P1.html,209.3 KB,2023-04-07 14:29:46.835110,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13650-INFO-SOC-GLASSDOOR-E809243_P1.html,209.3 KB
464,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13570-INFO-EMP-LINKEDIN-FR-1589595331.html,346.3 KB,2023-04-07 14:29:46.836084,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13570-INFO-EMP-LINKEDIN-FR-1589595331.html,346.3 KB
465,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13722-INFO-EMP-LINKEDIN-FR-1582179705.html,490.4 KB,2023-04-07 14:29:46.836879,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13722-INFO-EMP-LINKEDIN-FR-1582179705.html,490.4 KB
466,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13701-INFO-SOC-GLASSDOOR-E1132974_P1.html,207.5 KB,2023-04-07 14:29:46.837628,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13701-INFO-SOC-GLASSDOOR-E1132974_P1.html,207.5 KB
467,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13732-AVIS-SOC-GLASSDOOR-E158808_P1.html,365.0 KB,2023-04-07 14:29:46.838434,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13732-AVIS-SOC-GLASSDOOR-E158808_P1.html,365.0 KB
468,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13636-INFO-SOC-GLASSDOOR-E1303620_P1.html,221.5 KB,2023-04-07 14:29:46.839357,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13636-INFO-SOC-GLASSDOOR-E1303620_P1.html,221.5 KB
469,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13746-AVIS-SOC-GLASSDOOR-E589990_P2.html,667.3 KB,2023-04-07 14:29:46.840146,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13746-AVIS-SOC-GLASSDOOR-E589990_P2.html,667.3 KB
470,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13803-AVIS-SOC-GLASSDOOR-E20114_P1.html,569.9 KB,2023-04-07 14:29:46.840930,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13803-AVIS-SOC-GLASSDOOR-E20114_P1.html,569.9 KB
471,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13629-INFO-EMP-LINKEDIN-FR-1586991262.html,381.7 KB,2023-04-07 14:29:46.841695,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13629-INFO-EMP-LINKEDIN-FR-1586991262.html,381.7 KB
472,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13634-INFO-SOC-GLASSDOOR-E7633_P1.html,219.1 KB,2023-04-07 14:29:46.842423,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13634-INFO-SOC-GLASSDOOR-E7633_P1.html,219.1 KB
473,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13793-INFO-EMP-LINKEDIN-FR-1644761324.html,299.1 KB,2023-04-07 14:29:46.843184,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13793-INFO-EMP-LINKEDIN-FR-1644761324.html,299.1 KB
474,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13610-INFO-EMP-LINKEDIN-FR-1582189165.html,141.1 KB,2023-04-07 14:29:46.843930,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13610-INFO-EMP-LINKEDIN-FR-1582189165.html,141.1 KB
475,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13673-INFO-SOC-GLASSDOOR-E1464013_P1.html,185.3 KB,2023-04-07 14:29:46.844708,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13673-INFO-SOC-GLASSDOOR-E1464013_P1.html,185.3 KB
476,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13660-INFO-SOC-GLASSDOOR-E26056_P1.html,218.1 KB,2023-04-07 14:29:46.845424,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13660-INFO-SOC-GLASSDOOR-E26056_P1.html,218.1 KB
477,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13625-INFO-SOC-GLASSDOOR-E192082_P1.html,225.3 KB,2023-04-07 14:29:46.846233,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13625-INFO-SOC-GLASSDOOR-E192082_P1.html,225.3 KB
478,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13586-INFO-SOC-GLASSDOOR-E649071_P1.html,202.9 KB,2023-04-07 14:29:46.847026,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13586-INFO-SOC-GLASSDOOR-E649071_P1.html,202.9 KB
479,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13679-INFO-EMP-LINKEDIN-FR-1611009058.html,391.2 KB,2023-04-07 14:29:46.847843,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13679-INFO-EMP-LINKEDIN-FR-1611009058.html,391.2 KB
480,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13679-AVIS-SOC-GLASSDOOR-E906809_P1.html,550.1 KB,2023-04-07 14:29:46.848674,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13679-AVIS-SOC-GLASSDOOR-E906809_P1.html,550.1 KB
481,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13723-AVIS-SOC-GLASSDOOR-E373493_P2.html,640.1 KB,2023-04-07 14:29:46.849431,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13723-AVIS-SOC-GLASSDOOR-E373493_P2.html,640.1 KB
482,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13604-INFO-SOC-GLASSDOOR-E37990_P1.html,215.1 KB,2023-04-07 14:29:46.850184,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13604-INFO-SOC-GLASSDOOR-E37990_P1.html,215.1 KB
483,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13802-INFO-SOC-GLASSDOOR-E3127620_P1.html,404.2 KB,2023-04-07 14:29:46.850928,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13802-INFO-SOC-GLASSDOOR-E3127620_P1.html,404.2 KB
484,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13761-INFO-EMP-LINKEDIN-FR-1599269631.html,426.8 KB,2023-04-07 14:29:46.851722,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13761-INFO-EMP-LINKEDIN-FR-1599269631.html,426.8 KB
485,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13607-INFO-EMP-LINKEDIN-FR-1559672806.html,383.7 KB,2023-04-07 14:29:46.852455,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13607-INFO-EMP-LINKEDIN-FR-1559672806.html,383.7 KB
486,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13718-INFO-SOC-GLASSDOOR-E1881876_P1.html,213.6 KB,2023-04-07 14:29:46.853216,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13718-INFO-SOC-GLASSDOOR-E1881876_P1.html,213.6 KB
487,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13575-INFO-EMP-LINKEDIN-FR-1647449074.html,254.3 KB,2023-04-07 14:29:46.853944,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13575-INFO-EMP-LINKEDIN-FR-1647449074.html,254.3 KB
488,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13757-INFO-EMP-LINKEDIN-FR-1601610594.html,152.2 KB,2023-04-07 14:29:46.854735,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13757-INFO-EMP-LINKEDIN-FR-1601610594.html,152.2 KB
489,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13646-AVIS-SOC-GLASSDOOR-E3489_P1.html,610.5 KB,2023-04-07 14:29:46.855465,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13646-AVIS-SOC-GLASSDOOR-E3489_P1.html,610.5 KB
490,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,556.5 KB,2023-04-07 14:29:46.856240,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,556.5 KB
491,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13624-AVIS-SOC-GLASSDOOR-E397805_P2.html,678.6 KB,2023-04-07 14:29:46.856985,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13624-AVIS-SOC-GLASSDOOR-E397805_P2.html,678.6 KB
492,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13551-INFO-EMP-LINKEDIN-FR-1602929951.html,358.4 KB,2023-04-07 14:29:46.857746,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13551-INFO-EMP-LINKEDIN-FR-1602929951.html,358.4 KB
493,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13623-INFO-SOC-GLASSDOOR-E1146056_P1.html,214.2 KB,2023-04-07 14:29:46.858524,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13623-INFO-SOC-GLASSDOOR-E1146056_P1.html,214.2 KB
494,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13649-INFO-EMP-LINKEDIN-FR-1602629908.html,710.8 KB,2023-04-07 14:29:46.859272,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13649-INFO-EMP-LINKEDIN-FR-1602629908.html,710.8 KB
495,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13762-AVIS-SOC-GLASSDOOR-E253138_P1.html,454.9 KB,2023-04-07 14:29:46.860022,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13762-AVIS-SOC-GLASSDOOR-E253138_P1.html,454.9 KB
496,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13727-INFO-EMP-LINKEDIN-FR-1607894233.html,323.4 KB,2023-04-07 14:29:46.860787,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13727-INFO-EMP-LINKEDIN-FR-1607894233.html,323.4 KB
497,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13552-INFO-EMP-LINKEDIN-FR-1599166885.html,380.0 KB,2023-04-07 14:29:46.861529,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13552-INFO-EMP-LINKEDIN-FR-1599166885.html,380.0 KB
498,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13622-AVIS-SOC-GLASSDOOR-E847875_P1.html,430.7 KB,2023-04-07 14:29:46.862261,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13622-AVIS-SOC-GLASSDOOR-E847875_P1.html,430.7 KB
499,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13574-INFO-SOC-GLASSDOOR-E1130973_P1.html,217.5 KB,2023-04-07 14:29:46.863019,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13574-INFO-SOC-GLASSDOOR-E1130973_P1.html,217.5 KB
500,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13597-INFO-EMP-LINKEDIN-FR-1096203262.html,372.3 KB,2023-04-07 14:29:46.863794,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13597-INFO-EMP-LINKEDIN-FR-1096203262.html,372.3 KB
501,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13652-INFO-SOC-GLASSDOOR-E788645_P1.html,220.3 KB,2023-04-07 14:29:46.864560,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13652-INFO-SOC-GLASSDOOR-E788645_P1.html,220.3 KB
502,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13758-AVIS-SOC-GLASSDOOR-E5694_P1.html,394.6 KB,2023-04-07 14:29:46.865305,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13758-AVIS-SOC-GLASSDOOR-E5694_P1.html,394.6 KB
503,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13678-INFO-EMP-LINKEDIN-FR-1550925972.html,428.9 KB,2023-04-07 14:29:46.866068,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13678-INFO-EMP-LINKEDIN-FR-1550925972.html,428.9 KB
504,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13571-INFO-EMP-LINKEDIN-FR-1583080186.html,390.6 KB,2023-04-07 14:29:46.866806,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13571-INFO-EMP-LINKEDIN-FR-1583080186.html,390.6 KB
505,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html,443.2 KB,2023-04-07 14:29:46.867545,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html,443.2 KB
506,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13661-INFO-EMP-LINKEDIN-FR-1616553459.html,378.4 KB,2023-04-07 14:29:46.868309,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13661-INFO-EMP-LINKEDIN-FR-1616553459.html,378.4 KB
507,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html,316.3 KB,2023-04-07 14:29:46.869067,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html,316.3 KB
508,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13652-AVIS-SOC-GLASSDOOR-E788645_P1.html,387.9 KB,2023-04-07 14:29:46.869805,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13652-AVIS-SOC-GLASSDOOR-E788645_P1.html,387.9 KB
509,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13585-AVIS-SOC-GLASSDOOR-E13058_P2.html,622.8 KB,2023-04-07 14:29:46.870565,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13585-AVIS-SOC-GLASSDOOR-E13058_P2.html,622.8 KB
510,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13778-INFO-EMP-LINKEDIN-FR-1640448992.html,329.9 KB,2023-04-07 14:29:46.871302,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13778-INFO-EMP-LINKEDIN-FR-1640448992.html,329.9 KB
511,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13661-AVIS-SOC-GLASSDOOR-E633820_P2.html,620.8 KB,2023-04-07 14:29:46.872100,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13661-AVIS-SOC-GLASSDOOR-E633820_P2.html,620.8 KB
512,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13787-AVIS-SOC-GLASSDOOR-E35333_P1.html,246.5 KB,2023-04-07 14:29:46.872845,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13787-AVIS-SOC-GLASSDOOR-E35333_P1.html,246.5 KB
513,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html,493.2 KB,2023-04-07 14:29:46.873608,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html,493.2 KB
514,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13785-INFO-EMP-LINKEDIN-FR-1451404661.html,78.2 KB,2023-04-07 14:29:46.874345,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13785-INFO-EMP-LINKEDIN-FR-1451404661.html,78.2 KB
515,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13712-INFO-EMP-LINKEDIN-FR-1599910885.html,395.5 KB,2023-04-07 14:29:46.875122,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13712-INFO-EMP-LINKEDIN-FR-1599910885.html,395.5 KB
516,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13801-AVIS-SOC-GLASSDOOR-E736804_P1.html,424.5 KB,2023-04-07 14:29:46.875905,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13801-AVIS-SOC-GLASSDOOR-E736804_P1.html,424.5 KB
517,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13661-AVIS-SOC-GLASSDOOR-E633820_P1.html,570.6 KB,2023-04-07 14:29:46.876680,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13661-AVIS-SOC-GLASSDOOR-E633820_P1.html,570.6 KB
518,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13599-INFO-EMP-LINKEDIN-FR-1624194363.html,183.1 KB,2023-04-07 14:29:46.877386,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13599-INFO-EMP-LINKEDIN-FR-1624194363.html,183.1 KB
519,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13750-INFO-EMP-LINKEDIN-FR-1607857216.html,91.6 KB,2023-04-07 14:29:46.878157,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13750-INFO-EMP-LINKEDIN-FR-1607857216.html,91.6 KB
520,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13598-INFO-EMP-LINKEDIN-FR-1640330606.html,374.8 KB,2023-04-07 14:29:46.878903,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13598-INFO-EMP-LINKEDIN-FR-1640330606.html,374.8 KB
521,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13710-INFO-SOC-GLASSDOOR-E476908_P1.html,220.7 KB,2023-04-07 14:29:46.879666,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13710-INFO-SOC-GLASSDOOR-E476908_P1.html,220.7 KB
522,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13558-AVIS-SOC-GLASSDOOR-E6162_P1.html,396.9 KB,2023-04-07 14:29:46.880388,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13558-AVIS-SOC-GLASSDOOR-E6162_P1.html,396.9 KB
523,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13642-INFO-EMP-LINKEDIN-FR-1589534520.html,419.7 KB,2023-04-07 14:29:46.881262,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13642-INFO-EMP-LINKEDIN-FR-1589534520.html,419.7 KB
524,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13697-INFO-EMP-LINKEDIN-FR-1640599739.html,130.0 KB,2023-04-07 14:29:46.882076,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13697-INFO-EMP-LINKEDIN-FR-1640599739.html,130.0 KB
525,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13723-INFO-EMP-LINKEDIN-FR-1486245080.html,440.5 KB,2023-04-07 14:29:46.882853,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13723-INFO-EMP-LINKEDIN-FR-1486245080.html,440.5 KB
526,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13708-INFO-EMP-LINKEDIN-FR-1575170312.html,382.6 KB,2023-04-07 14:29:46.883611,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13708-INFO-EMP-LINKEDIN-FR-1575170312.html,382.6 KB
527,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13591-INFO-EMP-LINKEDIN-FR-1497557216.html,148.3 KB,2023-04-07 14:29:46.884344,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13591-INFO-EMP-LINKEDIN-FR-1497557216.html,148.3 KB
528,/home/anthony/Documents/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13563-AVIS-SOC-GLASSDOOR-E13082_P2.html,754.4 KB,2023-04-07 14:29:46.885218,/home/anthony/Documents/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI/13563-AVIS-SOC-GLASSDOOR-E13082_P2.html,754.4 KB
